timestamp,server,metric,value,unit,is_anomaly
2024-01-06 05:00:00,server_A,cpu_usage,33.42,%,否
2024-01-06 05:00:00,server_A,memory_usage,20.39,%,否
2024-01-06 05:00:00,server_A,disk_usage,71.13,%,否
2024-01-06 05:00:00,server_A,network_io,46.05,MB/s,否
2024-01-06 05:00:00,server_A,response_time,43.44,ms,否
2024-01-06 05:00:00,server_B,cpu_usage,73.11,%,否
2024-01-06 05:00:00,server_B,memory_usage,23.76,%,否
2024-01-06 05:00:00,server_B,disk_usage,23.31,%,否
2024-01-06 05:00:00,server_B,network_io,70.02,MB/s,否
2024-01-06 05:00:00,server_B,response_time,65.8,ms,否
2024-01-06 05:00:00,server_C,cpu_usage,50.23,%,否
2024-01-06 05:00:00,server_C,memory_usage,24.5,%,否
2024-01-06 05:00:00,server_C,disk_usage,60.1,%,否
2024-01-06 05:00:00,server_C,network_io,68.86,MB/s,否
2024-01-06 05:00:00,server_C,response_time,40.09,ms,否
2024-01-06 05:00:00,server_D,cpu_usage,78.17,%,否
2024-01-06 05:00:00,server_D,memory_usage,71.27,%,否
2024-01-06 05:00:00,server_D,disk_usage,22.87,%,否
2024-01-06 05:00:00,server_D,network_io,23.97,MB/s,否
2024-01-06 05:00:00,server_D,response_time,51.67,ms,否
2024-01-06 05:00:00,server_E,cpu_usage,56.72,%,否
2024-01-06 05:00:00,server_E,memory_usage,36.75,%,否
2024-01-06 05:00:00,server_E,disk_usage,37.58,%,否
2024-01-06 05:00:00,server_E,network_io,56.39,MB/s,否
2024-01-06 05:00:00,server_E,response_time,71.47,ms,否
2024-01-06 05:00:00,server_F,cpu_usage,39.28,%,否
2024-01-06 05:00:00,server_F,memory_usage,47.19,%,否
2024-01-06 05:00:00,server_F,disk_usage,66.42,%,否
2024-01-06 05:00:00,server_F,network_io,71.77,MB/s,否
2024-01-06 05:00:00,server_F,response_time,51.31,ms,否
2024-01-06 05:00:00,server_G,cpu_usage,72.31,%,否
2024-01-06 05:00:00,server_G,memory_usage,76.97,%,否
2024-01-06 05:00:00,server_G,disk_usage,58.52,%,否
2024-01-06 05:00:00,server_G,network_io,57.62,MB/s,否
2024-01-06 05:00:00,server_G,response_time,23.02,ms,否
2024-01-06 05:00:00,server_H,cpu_usage,42.1,%,否
2024-01-06 05:00:00,server_H,memory_usage,58.25,%,否
2024-01-06 05:00:00,server_H,disk_usage,36.21,%,否
2024-01-06 05:00:00,server_H,network_io,73.74,MB/s,否
2024-01-06 05:00:00,server_H,response_time,46.44,ms,否
2024-01-06 05:00:00,server_I,cpu_usage,55.93,%,否
2024-01-06 05:00:00,server_I,memory_usage,43.44,%,否
2024-01-06 05:00:00,server_I,disk_usage,23.49,%,否
2024-01-06 05:00:00,server_I,network_io,76.58,MB/s,否
2024-01-06 05:00:00,server_I,response_time,73.13,ms,否
2024-01-06 05:00:00,server_J,cpu_usage,63.56,%,否
2024-01-06 05:00:00,server_J,memory_usage,65.78,%,否
2024-01-06 05:00:00,server_J,disk_usage,44.7,%,否
2024-01-06 05:00:00,server_J,network_io,27.8,MB/s,否
2024-01-06 05:00:00,server_J,response_time,28.23,ms,否
2024-01-06 06:00:00,server_A,cpu_usage,21.17,%,否
2024-01-06 06:00:00,server_A,memory_usage,67.92,%,否
2024-01-06 06:00:00,server_A,disk_usage,64.75,%,否
2024-01-06 06:00:00,server_A,network_io,49.53,MB/s,否
2024-01-06 06:00:00,server_A,response_time,57.52,ms,否
2024-01-06 06:00:00,server_B,cpu_usage,48.45,%,否
2024-01-06 06:00:00,server_B,memory_usage,43.07,%,否
2024-01-06 06:00:00,server_B,disk_usage,22.86,%,否
2024-01-06 06:00:00,server_B,network_io,29.66,MB/s,否
2024-01-06 06:00:00,server_B,response_time,61.96,ms,否
2024-01-06 06:00:00,server_C,cpu_usage,56.11,%,否
2024-01-06 06:00:00,server_C,memory_usage,66.15,%,否
2024-01-06 06:00:00,server_C,disk_usage,35.81,%,否
2024-01-06 06:00:00,server_C,network_io,43.84,MB/s,否
2024-01-06 06:00:00,server_C,response_time,51.44,ms,否
2024-01-06 06:00:00,server_D,cpu_usage,52.01,%,否
2024-01-06 06:00:00,server_D,memory_usage,24.03,%,否
2024-01-06 06:00:00,server_D,disk_usage,31.72,%,否
2024-01-06 06:00:00,server_D,network_io,32.16,MB/s,否
2024-01-06 06:00:00,server_D,response_time,33.93,ms,否
2024-01-06 06:00:00,server_E,cpu_usage,76.23,%,否
2024-01-06 06:00:00,server_E,memory_usage,77.25,%,否
2024-01-06 06:00:00,server_E,disk_usage,38.85,%,否
2024-01-06 06:00:00,server_E,network_io,62.9,MB/s,否
2024-01-06 06:00:00,server_E,response_time,30.27,ms,否
2024-01-06 06:00:00,server_F,cpu_usage,40.68,%,否
2024-01-06 06:00:00,server_F,memory_usage,77.66,%,否
2024-01-06 06:00:00,server_F,disk_usage,26.52,%,否
2024-01-06 06:00:00,server_F,network_io,52.68,MB/s,否
2024-01-06 06:00:00,server_F,response_time,24.75,ms,否
2024-01-06 06:00:00,server_G,cpu_usage,20.64,%,否
2024-01-06 06:00:00,server_G,memory_usage,70.97,%,否
2024-01-06 06:00:00,server_G,disk_usage,73.95,%,否
2024-01-06 06:00:00,server_G,network_io,29.86,MB/s,否
2024-01-06 06:00:00,server_G,response_time,26.1,ms,否
2024-01-06 06:00:00,server_H,cpu_usage,56.18,%,否
2024-01-06 06:00:00,server_H,memory_usage,20.03,%,否
2024-01-06 06:00:00,server_H,disk_usage,26.76,%,否
2024-01-06 06:00:00,server_H,network_io,65.02,MB/s,否
2024-01-06 06:00:00,server_H,response_time,34.28,ms,否
2024-01-06 06:00:00,server_I,cpu_usage,50.8,%,否
2024-01-06 06:00:00,server_I,memory_usage,60.18,%,否
2024-01-06 06:00:00,server_I,disk_usage,27.94,%,否
2024-01-06 06:00:00,server_I,network_io,49.74,MB/s,否
2024-01-06 06:00:00,server_I,response_time,54.41,ms,否
2024-01-06 06:00:00,server_J,cpu_usage,40.7,%,否
2024-01-06 06:00:00,server_J,memory_usage,27.28,%,否
2024-01-06 06:00:00,server_J,disk_usage,33.1,%,否
2024-01-06 06:00:00,server_J,network_io,24.46,MB/s,否
2024-01-06 06:00:00,server_J,response_time,60.07,ms,否
2024-01-06 07:00:00,server_A,cpu_usage,37.8,%,否
2024-01-06 07:00:00,server_A,memory_usage,35.88,%,否
2024-01-06 07:00:00,server_A,disk_usage,22.95,%,否
2024-01-06 07:00:00,server_A,network_io,77.67,MB/s,否
2024-01-06 07:00:00,server_A,response_time,71.87,ms,否
2024-01-06 07:00:00,server_B,cpu_usage,39.38,%,否
2024-01-06 07:00:00,server_B,memory_usage,28.45,%,否
2024-01-06 07:00:00,server_B,disk_usage,43.74,%,否
2024-01-06 07:00:00,server_B,network_io,50.62,MB/s,否
2024-01-06 07:00:00,server_B,response_time,78.38,ms,否
2024-01-06 07:00:00,server_C,cpu_usage,25.67,%,否
2024-01-06 07:00:00,server_C,memory_usage,36.52,%,否
2024-01-06 07:00:00,server_C,disk_usage,79.7,%,否
2024-01-06 07:00:00,server_C,network_io,34.19,MB/s,否
2024-01-06 07:00:00,server_C,response_time,32.29,ms,否
2024-01-06 07:00:00,server_D,cpu_usage,35.01,%,否
2024-01-06 07:00:00,server_D,memory_usage,26.1,%,否
2024-01-06 07:00:00,server_D,disk_usage,48.22,%,否
2024-01-06 07:00:00,server_D,network_io,26.5,MB/s,否
2024-01-06 07:00:00,server_D,response_time,28.51,ms,否
2024-01-06 07:00:00,server_E,cpu_usage,47.79,%,否
2024-01-06 07:00:00,server_E,memory_usage,67.46,%,否
2024-01-06 07:00:00,server_E,disk_usage,60.04,%,否
2024-01-06 07:00:00,server_E,network_io,30.22,MB/s,否
2024-01-06 07:00:00,server_E,response_time,31.2,ms,否
2024-01-06 07:00:00,server_F,cpu_usage,20.84,%,否
2024-01-06 07:00:00,server_F,memory_usage,29.69,%,否
2024-01-06 07:00:00,server_F,disk_usage,25.54,%,否
2024-01-06 07:00:00,server_F,network_io,49.49,MB/s,否
2024-01-06 07:00:00,server_F,response_time,69.24,ms,否
2024-01-06 07:00:00,server_G,cpu_usage,52.17,%,否
2024-01-06 07:00:00,server_G,memory_usage,30.94,%,否
2024-01-06 07:00:00,server_G,disk_usage,57.7,%,否
2024-01-06 07:00:00,server_G,network_io,35.67,MB/s,否
2024-01-06 07:00:00,server_G,response_time,75.84,ms,否
2024-01-06 07:00:00,server_H,cpu_usage,45.19,%,否
2024-01-06 07:00:00,server_H,memory_usage,54.35,%,否
2024-01-06 07:00:00,server_H,disk_usage,40.41,%,否
2024-01-06 07:00:00,server_H,network_io,69.78,MB/s,否
2024-01-06 07:00:00,server_H,response_time,67.06,ms,否
2024-01-06 07:00:00,server_I,cpu_usage,61.21,%,否
2024-01-06 07:00:00,server_I,memory_usage,46.28,%,否
2024-01-06 07:00:00,server_I,disk_usage,65.47,%,否
2024-01-06 07:00:00,server_I,network_io,72.0,MB/s,否
2024-01-06 07:00:00,server_I,response_time,33.9,ms,否
2024-01-06 07:00:00,server_J,cpu_usage,69.35,%,否
2024-01-06 07:00:00,server_J,memory_usage,34.58,%,否
2024-01-06 07:00:00,server_J,disk_usage,26.9,%,否
2024-01-06 07:00:00,server_J,network_io,50.92,MB/s,否
2024-01-06 07:00:00,server_J,response_time,52.61,ms,否
2024-01-06 08:00:00,server_A,cpu_usage,79.75,%,否
2024-01-06 08:00:00,server_A,memory_usage,44.51,%,否
2024-01-06 08:00:00,server_A,disk_usage,40.31,%,否
2024-01-06 08:00:00,server_A,network_io,54.35,MB/s,否
2024-01-06 08:00:00,server_A,response_time,46.98,ms,否
2024-01-06 08:00:00,server_B,cpu_usage,64.33,%,否
2024-01-06 08:00:00,server_B,memory_usage,49.57,%,否
2024-01-06 08:00:00,server_B,disk_usage,62.17,%,否
2024-01-06 08:00:00,server_B,network_io,52.68,MB/s,否
2024-01-06 08:00:00,server_B,response_time,58.2,ms,否
2024-01-06 08:00:00,server_C,cpu_usage,44.17,%,否
2024-01-06 08:00:00,server_C,memory_usage,75.63,%,否
2024-01-06 08:00:00,server_C,disk_usage,27.14,%,否
2024-01-06 08:00:00,server_C,network_io,48.7,MB/s,否
2024-01-06 08:00:00,server_C,response_time,23.67,ms,否
2024-01-06 08:00:00,server_D,cpu_usage,71.65,%,否
2024-01-06 08:00:00,server_D,memory_usage,49.79,%,否
2024-01-06 08:00:00,server_D,disk_usage,74.02,%,否
2024-01-06 08:00:00,server_D,network_io,51.1,MB/s,否
2024-01-06 08:00:00,server_D,response_time,68.46,ms,否
2024-01-06 08:00:00,server_E,cpu_usage,71.61,%,否
2024-01-06 08:00:00,server_E,memory_usage,20.93,%,否
2024-01-06 08:00:00,server_E,disk_usage,65.87,%,否
2024-01-06 08:00:00,server_E,network_io,42.57,MB/s,否
2024-01-06 08:00:00,server_E,response_time,28.62,ms,否
2024-01-06 08:00:00,server_F,cpu_usage,59.53,%,否
2024-01-06 08:00:00,server_F,memory_usage,30.26,%,否
2024-01-06 08:00:00,server_F,disk_usage,33.43,%,否
2024-01-06 08:00:00,server_F,network_io,40.96,MB/s,否
2024-01-06 08:00:00,server_F,response_time,60.43,ms,否
2024-01-06 08:00:00,server_G,cpu_usage,25.17,%,否
2024-01-06 08:00:00,server_G,memory_usage,43.6,%,否
2024-01-06 08:00:00,server_G,disk_usage,72.41,%,否
2024-01-06 08:00:00,server_G,network_io,41.96,MB/s,否
2024-01-06 08:00:00,server_G,response_time,66.64,ms,否
2024-01-06 08:00:00,server_H,cpu_usage,52.34,%,否
2024-01-06 08:00:00,server_H,memory_usage,46.84,%,否
2024-01-06 08:00:00,server_H,disk_usage,26.29,%,否
2024-01-06 08:00:00,server_H,network_io,35.89,MB/s,否
2024-01-06 08:00:00,server_H,response_time,54.17,ms,否
2024-01-06 08:00:00,server_I,cpu_usage,63.95,%,否
2024-01-06 08:00:00,server_I,memory_usage,51.37,%,否
2024-01-06 08:00:00,server_I,disk_usage,66.21,%,否
2024-01-06 08:00:00,server_I,network_io,30.45,MB/s,否
2024-01-06 08:00:00,server_I,response_time,78.9,ms,否
2024-01-06 08:00:00,server_J,cpu_usage,28.32,%,否
2024-01-06 08:00:00,server_J,memory_usage,54.07,%,否
2024-01-06 08:00:00,server_J,disk_usage,78.13,%,否
2024-01-06 08:00:00,server_J,network_io,65.3,MB/s,否
2024-01-06 08:00:00,server_J,response_time,77.29,ms,否
2024-01-06 09:00:00,server_A,cpu_usage,53.45,%,否
2024-01-06 09:00:00,server_A,memory_usage,52.06,%,否
2024-01-06 09:00:00,server_A,disk_usage,60.91,%,否
2024-01-06 09:00:00,server_A,network_io,34.11,MB/s,否
2024-01-06 09:00:00,server_A,response_time,57.41,ms,否
2024-01-06 09:00:00,server_B,cpu_usage,52.51,%,否
2024-01-06 09:00:00,server_B,memory_usage,67.0,%,否
2024-01-06 09:00:00,server_B,disk_usage,72.08,%,否
2024-01-06 09:00:00,server_B,network_io,77.19,MB/s,否
2024-01-06 09:00:00,server_B,response_time,27.61,ms,否
2024-01-06 09:00:00,server_C,cpu_usage,75.12,%,否
2024-01-06 09:00:00,server_C,memory_usage,71.05,%,否
2024-01-06 09:00:00,server_C,disk_usage,67.9,%,否
2024-01-06 09:00:00,server_C,network_io,77.08,MB/s,否
2024-01-06 09:00:00,server_C,response_time,61.51,ms,否
2024-01-06 09:00:00,server_D,cpu_usage,33.79,%,否
2024-01-06 09:00:00,server_D,memory_usage,70.51,%,否
2024-01-06 09:00:00,server_D,disk_usage,45.99,%,否
2024-01-06 09:00:00,server_D,network_io,63.15,MB/s,否
2024-01-06 09:00:00,server_D,response_time,63.01,ms,否
2024-01-06 09:00:00,server_E,cpu_usage,35.05,%,否
2024-01-06 09:00:00,server_E,memory_usage,78.14,%,否
2024-01-06 09:00:00,server_E,disk_usage,58.9,%,否
2024-01-06 09:00:00,server_E,network_io,37.89,MB/s,否
2024-01-06 09:00:00,server_E,response_time,56.34,ms,否
2024-01-06 09:00:00,server_F,cpu_usage,70.77,%,否
2024-01-06 09:00:00,server_F,memory_usage,56.58,%,否
2024-01-06 09:00:00,server_F,disk_usage,53.21,%,否
2024-01-06 09:00:00,server_F,network_io,23.96,MB/s,否
2024-01-06 09:00:00,server_F,response_time,25.04,ms,否
2024-01-06 09:00:00,server_G,cpu_usage,40.81,%,否
2024-01-06 09:00:00,server_G,memory_usage,57.56,%,否
2024-01-06 09:00:00,server_G,disk_usage,50.45,%,否
2024-01-06 09:00:00,server_G,network_io,77.75,MB/s,否
2024-01-06 09:00:00,server_G,response_time,65.07,ms,否
2024-01-06 09:00:00,server_H,cpu_usage,22.15,%,否
2024-01-06 09:00:00,server_H,memory_usage,59.29,%,否
2024-01-06 09:00:00,server_H,disk_usage,25.5,%,否
2024-01-06 09:00:00,server_H,network_io,75.42,MB/s,否
2024-01-06 09:00:00,server_H,response_time,34.12,ms,否
2024-01-06 09:00:00,server_I,cpu_usage,52.64,%,否
2024-01-06 09:00:00,server_I,memory_usage,46.85,%,否
2024-01-06 09:00:00,server_I,disk_usage,48.66,%,否
2024-01-06 09:00:00,server_I,network_io,52.36,MB/s,否
2024-01-06 09:00:00,server_I,response_time,78.33,ms,否
2024-01-06 09:00:00,server_J,cpu_usage,31.21,%,否
2024-01-06 09:00:00,server_J,memory_usage,76.03,%,否
2024-01-06 09:00:00,server_J,disk_usage,47.12,%,否
2024-01-06 09:00:00,server_J,network_io,42.83,MB/s,否
2024-01-06 09:00:00,server_J,response_time,24.68,ms,否
2024-01-06 10:00:00,server_A,cpu_usage,56.84,%,否
2024-01-06 10:00:00,server_A,memory_usage,63.16,%,否
2024-01-06 10:00:00,server_A,disk_usage,59.82,%,否
2024-01-06 10:00:00,server_A,network_io,47.68,MB/s,否
2024-01-06 10:00:00,server_A,response_time,56.63,ms,否
2024-01-06 10:00:00,server_B,cpu_usage,49.55,%,否
2024-01-06 10:00:00,server_B,memory_usage,52.52,%,否
2024-01-06 10:00:00,server_B,disk_usage,71.42,%,否
2024-01-06 10:00:00,server_B,network_io,54.48,MB/s,否
2024-01-06 10:00:00,server_B,response_time,46.19,ms,否
2024-01-06 10:00:00,server_C,cpu_usage,49.83,%,否
2024-01-06 10:00:00,server_C,memory_usage,70.73,%,否
2024-01-06 10:00:00,server_C,disk_usage,70.22,%,否
2024-01-06 10:00:00,server_C,network_io,27.77,MB/s,否
2024-01-06 10:00:00,server_C,response_time,50.97,ms,否
2024-01-06 10:00:00,server_D,cpu_usage,31.77,%,否
2024-01-06 10:00:00,server_D,memory_usage,79.65,%,否
2024-01-06 10:00:00,server_D,disk_usage,22.29,%,否
2024-01-06 10:00:00,server_D,network_io,58.6,MB/s,否
2024-01-06 10:00:00,server_D,response_time,39.1,ms,否
2024-01-06 10:00:00,server_E,cpu_usage,51.46,%,否
2024-01-06 10:00:00,server_E,memory_usage,43.92,%,否
2024-01-06 10:00:00,server_E,disk_usage,31.17,%,否
2024-01-06 10:00:00,server_E,network_io,57.51,MB/s,否
2024-01-06 10:00:00,server_E,response_time,34.25,ms,否
2024-01-06 10:00:00,server_F,cpu_usage,23.11,%,否
2024-01-06 10:00:00,server_F,memory_usage,36.16,%,否
2024-01-06 10:00:00,server_F,disk_usage,21.79,%,否
2024-01-06 10:00:00,server_F,network_io,73.68,MB/s,否
2024-01-06 10:00:00,server_F,response_time,41.62,ms,否
2024-01-06 10:00:00,server_G,cpu_usage,79.67,%,否
2024-01-06 10:00:00,server_G,memory_usage,42.86,%,否
2024-01-06 10:00:00,server_G,disk_usage,57.17,%,否
2024-01-06 10:00:00,server_G,network_io,61.14,MB/s,否
2024-01-06 10:00:00,server_G,response_time,54.15,ms,否
2024-01-06 10:00:00,server_H,cpu_usage,21.84,%,否
2024-01-06 10:00:00,server_H,memory_usage,27.49,%,否
2024-01-06 10:00:00,server_H,disk_usage,36.78,%,否
2024-01-06 10:00:00,server_H,network_io,52.51,MB/s,否
2024-01-06 10:00:00,server_H,response_time,66.7,ms,否
2024-01-06 10:00:00,server_I,cpu_usage,40.56,%,否
2024-01-06 10:00:00,server_I,memory_usage,42.47,%,否
2024-01-06 10:00:00,server_I,disk_usage,35.07,%,否
2024-01-06 10:00:00,server_I,network_io,76.05,MB/s,否
2024-01-06 10:00:00,server_I,response_time,43.59,ms,否
2024-01-06 10:00:00,server_J,cpu_usage,55.62,%,否
2024-01-06 10:00:00,server_J,memory_usage,31.77,%,否
2024-01-06 10:00:00,server_J,disk_usage,41.18,%,否
2024-01-06 10:00:00,server_J,network_io,68.91,MB/s,否
2024-01-06 10:00:00,server_J,response_time,37.65,ms,否
2024-01-06 11:00:00,server_A,cpu_usage,58.3,%,否
2024-01-06 11:00:00,server_A,memory_usage,58.04,%,否
2024-01-06 11:00:00,server_A,disk_usage,27.99,%,否
2024-01-06 11:00:00,server_A,network_io,51.96,MB/s,否
2024-01-06 11:00:00,server_A,response_time,54.56,ms,否
2024-01-06 11:00:00,server_B,cpu_usage,36.16,%,否
2024-01-06 11:00:00,server_B,memory_usage,43.48,%,否
2024-01-06 11:00:00,server_B,disk_usage,71.98,%,否
2024-01-06 11:00:00,server_B,network_io,71.98,MB/s,否
2024-01-06 11:00:00,server_B,response_time,31.67,ms,否
2024-01-06 11:00:00,server_C,cpu_usage,77.63,%,否
2024-01-06 11:00:00,server_C,memory_usage,75.43,%,否
2024-01-06 11:00:00,server_C,disk_usage,76.07,%,否
2024-01-06 11:00:00,server_C,network_io,40.41,MB/s,否
2024-01-06 11:00:00,server_C,response_time,29.87,ms,否
2024-01-06 11:00:00,server_D,cpu_usage,24.78,%,否
2024-01-06 11:00:00,server_D,memory_usage,60.83,%,否
2024-01-06 11:00:00,server_D,disk_usage,39.67,%,否
2024-01-06 11:00:00,server_D,network_io,51.98,MB/s,否
2024-01-06 11:00:00,server_D,response_time,40.27,ms,否
2024-01-06 11:00:00,server_E,cpu_usage,79.36,%,否
2024-01-06 11:00:00,server_E,memory_usage,49.0,%,否
2024-01-06 11:00:00,server_E,disk_usage,74.84,%,否
2024-01-06 11:00:00,server_E,network_io,40.6,MB/s,否
2024-01-06 11:00:00,server_E,response_time,30.06,ms,否
2024-01-06 11:00:00,server_F,cpu_usage,54.53,%,否
2024-01-06 11:00:00,server_F,memory_usage,44.22,%,否
2024-01-06 11:00:00,server_F,disk_usage,55.35,%,否
2024-01-06 11:00:00,server_F,network_io,72.1,MB/s,否
2024-01-06 11:00:00,server_F,response_time,33.34,ms,否
2024-01-06 11:00:00,server_G,cpu_usage,51.78,%,否
2024-01-06 11:00:00,server_G,memory_usage,66.9,%,否
2024-01-06 11:00:00,server_G,disk_usage,42.2,%,否
2024-01-06 11:00:00,server_G,network_io,33.41,MB/s,否
2024-01-06 11:00:00,server_G,response_time,79.49,ms,否
2024-01-06 11:00:00,server_H,cpu_usage,50.27,%,否
2024-01-06 11:00:00,server_H,memory_usage,53.6,%,否
2024-01-06 11:00:00,server_H,disk_usage,43.47,%,否
2024-01-06 11:00:00,server_H,network_io,41.95,MB/s,否
2024-01-06 11:00:00,server_H,response_time,77.1,ms,否
2024-01-06 11:00:00,server_I,cpu_usage,49.38,%,否
2024-01-06 11:00:00,server_I,memory_usage,35.77,%,否
2024-01-06 11:00:00,server_I,disk_usage,43.18,%,否
2024-01-06 11:00:00,server_I,network_io,71.01,MB/s,否
2024-01-06 11:00:00,server_I,response_time,39.46,ms,否
2024-01-06 11:00:00,server_J,cpu_usage,56.59,%,否
2024-01-06 11:00:00,server_J,memory_usage,65.36,%,否
2024-01-06 11:00:00,server_J,disk_usage,66.38,%,否
2024-01-06 11:00:00,server_J,network_io,37.24,MB/s,否
2024-01-06 11:00:00,server_J,response_time,35.7,ms,否
2024-01-06 12:00:00,server_A,cpu_usage,20.46,%,否
2024-01-06 12:00:00,server_A,memory_usage,38.4,%,否
2024-01-06 12:00:00,server_A,disk_usage,57.39,%,否
2024-01-06 12:00:00,server_A,network_io,72.67,MB/s,否
2024-01-06 12:00:00,server_A,response_time,73.63,ms,否
2024-01-06 12:00:00,server_B,cpu_usage,69.46,%,否
2024-01-06 12:00:00,server_B,memory_usage,24.47,%,否
2024-01-06 12:00:00,server_B,disk_usage,69.94,%,否
2024-01-06 12:00:00,server_B,network_io,74.83,MB/s,否
2024-01-06 12:00:00,server_B,response_time,55.94,ms,否
2024-01-06 12:00:00,server_C,cpu_usage,29.89,%,否
2024-01-06 12:00:00,server_C,memory_usage,31.95,%,否
2024-01-06 12:00:00,server_C,disk_usage,69.98,%,否
2024-01-06 12:00:00,server_C,network_io,40.02,MB/s,否
2024-01-06 12:00:00,server_C,response_time,34.16,ms,否
2024-01-06 12:00:00,server_D,cpu_usage,67.61,%,否
2024-01-06 12:00:00,server_D,memory_usage,25.16,%,否
2024-01-06 12:00:00,server_D,disk_usage,41.85,%,否
2024-01-06 12:00:00,server_D,network_io,43.67,MB/s,否
2024-01-06 12:00:00,server_D,response_time,25.29,ms,否
2024-01-06 12:00:00,server_E,cpu_usage,37.62,%,否
2024-01-06 12:00:00,server_E,memory_usage,26.45,%,否
2024-01-06 12:00:00,server_E,disk_usage,69.66,%,否
2024-01-06 12:00:00,server_E,network_io,32.14,MB/s,否
2024-01-06 12:00:00,server_E,response_time,33.0,ms,否
2024-01-06 12:00:00,server_F,cpu_usage,30.41,%,否
2024-01-06 12:00:00,server_F,memory_usage,57.16,%,否
2024-01-06 12:00:00,server_F,disk_usage,32.87,%,否
2024-01-06 12:00:00,server_F,network_io,45.17,MB/s,否
2024-01-06 12:00:00,server_F,response_time,63.67,ms,否
2024-01-06 12:00:00,server_G,cpu_usage,77.04,%,否
2024-01-06 12:00:00,server_G,memory_usage,25.84,%,否
2024-01-06 12:00:00,server_G,disk_usage,67.93,%,否
2024-01-06 12:00:00,server_G,network_io,46.84,MB/s,否
2024-01-06 12:00:00,server_G,response_time,39.04,ms,否
2024-01-06 12:00:00,server_H,cpu_usage,20.96,%,否
2024-01-06 12:00:00,server_H,memory_usage,57.25,%,否
2024-01-06 12:00:00,server_H,disk_usage,77.16,%,否
2024-01-06 12:00:00,server_H,network_io,28.98,MB/s,否
2024-01-06 12:00:00,server_H,response_time,71.86,ms,否
2024-01-06 12:00:00,server_I,cpu_usage,68.14,%,否
2024-01-06 12:00:00,server_I,memory_usage,37.01,%,否
2024-01-06 12:00:00,server_I,disk_usage,66.19,%,否
2024-01-06 12:00:00,server_I,network_io,25.23,MB/s,否
2024-01-06 12:00:00,server_I,response_time,66.58,ms,否
2024-01-06 12:00:00,server_J,cpu_usage,30.64,%,否
2024-01-06 12:00:00,server_J,memory_usage,42.98,%,否
2024-01-06 12:00:00,server_J,disk_usage,51.75,%,否
2024-01-06 12:00:00,server_J,network_io,79.86,MB/s,否
2024-01-06 12:00:00,server_J,response_time,61.76,ms,否
2024-01-06 13:00:00,server_A,cpu_usage,51.42,%,否
2024-01-06 13:00:00,server_A,memory_usage,53.69,%,否
2024-01-06 13:00:00,server_A,disk_usage,56.3,%,否
2024-01-06 13:00:00,server_A,network_io,70.09,MB/s,否
2024-01-06 13:00:00,server_A,response_time,65.47,ms,否
2024-01-06 13:00:00,server_B,cpu_usage,20.4,%,否
2024-01-06 13:00:00,server_B,memory_usage,41.66,%,否
2024-01-06 13:00:00,server_B,disk_usage,34.1,%,否
2024-01-06 13:00:00,server_B,network_io,50.86,MB/s,否
2024-01-06 13:00:00,server_B,response_time,53.47,ms,否
2024-01-06 13:00:00,server_C,cpu_usage,66.02,%,否
2024-01-06 13:00:00,server_C,memory_usage,44.13,%,否
2024-01-06 13:00:00,server_C,disk_usage,73.41,%,否
2024-01-06 13:00:00,server_C,network_io,76.11,MB/s,否
2024-01-06 13:00:00,server_C,response_time,53.44,ms,否
2024-01-06 13:00:00,server_D,cpu_usage,74.77,%,否
2024-01-06 13:00:00,server_D,memory_usage,66.55,%,否
2024-01-06 13:00:00,server_D,disk_usage,44.96,%,否
2024-01-06 13:00:00,server_D,network_io,77.33,MB/s,否
2024-01-06 13:00:00,server_D,response_time,71.84,ms,否
2024-01-06 13:00:00,server_E,cpu_usage,55.01,%,否
2024-01-06 13:00:00,server_E,memory_usage,44.93,%,否
2024-01-06 13:00:00,server_E,disk_usage,65.26,%,否
2024-01-06 13:00:00,server_E,network_io,52.33,MB/s,否
2024-01-06 13:00:00,server_E,response_time,36.77,ms,否
2024-01-06 13:00:00,server_F,cpu_usage,71.76,%,否
2024-01-06 13:00:00,server_F,memory_usage,28.29,%,否
2024-01-06 13:00:00,server_F,disk_usage,62.37,%,否
2024-01-06 13:00:00,server_F,network_io,50.61,MB/s,否
2024-01-06 13:00:00,server_F,response_time,78.99,ms,否
2024-01-06 13:00:00,server_G,cpu_usage,73.59,%,否
2024-01-06 13:00:00,server_G,memory_usage,36.78,%,否
2024-01-06 13:00:00,server_G,disk_usage,57.93,%,否
2024-01-06 13:00:00,server_G,network_io,63.97,MB/s,否
2024-01-06 13:00:00,server_G,response_time,45.32,ms,否
2024-01-06 13:00:00,server_H,cpu_usage,41.82,%,否
2024-01-06 13:00:00,server_H,memory_usage,72.01,%,否
2024-01-06 13:00:00,server_H,disk_usage,67.26,%,否
2024-01-06 13:00:00,server_H,network_io,70.49,MB/s,否
2024-01-06 13:00:00,server_H,response_time,37.28,ms,否
2024-01-06 13:00:00,server_I,cpu_usage,50.12,%,否
2024-01-06 13:00:00,server_I,memory_usage,38.27,%,否
2024-01-06 13:00:00,server_I,disk_usage,56.86,%,否
2024-01-06 13:00:00,server_I,network_io,27.12,MB/s,否
2024-01-06 13:00:00,server_I,response_time,24.98,ms,否
2024-01-06 13:00:00,server_J,cpu_usage,61.59,%,否
2024-01-06 13:00:00,server_J,memory_usage,79.12,%,否
2024-01-06 13:00:00,server_J,disk_usage,21.52,%,否
